,Unnamed: 0,frame_id,img_timestamp,identified_person,identification_confidence,face_id,age_low,age_high,smile,eyeglasses,sunglasses,gender,beard,mustache,eyesopen,mouthopen,confused,calm,happy,disgusted,angry,fear,sad,surprised,emotions,min_timestamp,min_upgrade,main_emotion,mainE_confidence
0,2,//Users/rentaluser/desktop/thesisVideo/videos/editedvideo/videoFaceAnalysis_temp_round2_3/00001.png,0,P3,99.99639892578121,2,33,49,False,False,False,Male,False,False,True,False,0.400603622198105,0.7664031982421879,0.0887497365474701,0.0964716970920563,0.0978863015770912,97.0876922607422,0.129412353038788,1.3327811956405602,-95.16953479498626,0.0,0.0,fear,97.0876922607422
1,5,//Users/rentaluser/desktop/thesisVideo/videos/editedvideo/videoFaceAnalysis_temp_round2_3/00002.png,0,P3,99.99639892578121,2,32,48,False,False,False,Male,False,False,True,False,0.323797076940536,0.6100112199783331,0.0788152739405632,0.0946283563971519,0.0850720927119255,97.5702972412109,0.11590338498354,1.1214773654937702,-95.97744333744045,0.0,0.0,fear,97.5702972412109
2,7,//Users/rentaluser/desktop/thesisVideo/videos/editedvideo/videoFaceAnalysis_temp_round2_3/00003.png,17,P3,99.9973983764648,1,22,34,False,False,False,Male,True,False,True,False,1.31285560131073,89.73199462890621,5.93417835235596,0.175191044807434,0.875724196434021,0.28666883707046503,0.6598286628723139,1.02355885505676,96.45056921243663,0.2833333333333333,0.17,calm,89.73199462890621
3,11,//Users/rentaluser/desktop/thesisVideo/videos/editedvideo/videoFaceAnalysis_temp_round2_3/00004.png,37,P3,99.9973983764648,2,22,34,False,False,False,Male,True,False,True,False,6.49372100830078,52.640796661377,12.7678050994873,1.8004404306411699,3.2867555618286097,4.22102403640747,0.906862020492554,17.8825855255127,74.96961939334874,0.6166666666666667,0.37,calm,52.640796661377
4,14,//Users/rentaluser/desktop/thesisVideo/videos/editedvideo/videoFaceAnalysis_temp_round2_3/00005.png,57,P3,99.9973983764648,2,22,34,False,False,False,Male,True,False,True,False,7.90559196472168,83.5329132080078,1.2940994501113898,0.34503692388534496,2.10837149620056,1.4964880943298302,1.3223376274108898,1.9951578378677401,80.50576263666152,0.95,0.57,calm,83.5329132080078
5,17,//Users/rentaluser/desktop/thesisVideo/videos/editedvideo/videoFaceAnalysis_temp_round2_3/00006.png,77,P3,99.9946975708008,2,22,34,False,False,False,Male,True,False,True,True,1.70312750339508,16.1164379119873,61.0166206359863,2.66309070587158,0.9013783931732181,0.253400564193726,0.13767731189727803,17.2082672119141,90.76076269149782,1.2833333333333334,1.17,happy,61.0166206359863
6,21,//Users/rentaluser/desktop/thesisVideo/videos/editedvideo/videoFaceAnalysis_temp_round2_3/00007.png,97,P3,99.9946975708008,3,26,40,False,False,False,Male,False,False,True,False,0.685205340385437,90.6066513061523,0.27091649174690197,0.5671566128730771,1.17142844200134,1.11752045154572,4.410871028900151,1.1702526807785,95.26023754477497,1.6166666666666667,1.37,calm,90.6066513061523
7,22,//Users/rentaluser/desktop/thesisVideo/videos/editedvideo/videoFaceAnalysis_temp_round2_3/00008.png,117,P3,99.9973983764648,1,20,32,False,False,False,Male,True,False,True,True,7.925628662109379,21.569101333618196,15.0992336273193,18.2111186981201,3.8862142562866198,8.84001159667969,1.0964215993881201,23.3722763061523,30.04648816585537,1.95,1.5699999999999998,surprised,23.3722763061523
8,25,//Users/rentaluser/desktop/thesisVideo/videos/editedvideo/videoFaceAnalysis_temp_round2_3/00009.png,137,P3,99.9973983764648,1,21,33,False,False,False,Male,True,False,True,False,2.58570957183838,92.7058639526367,1.22368931770325,1.24616074562073,0.52137553691864,0.22157782316207897,0.6847900152206421,0.8108235001564029,91.89309418201445,2.283333333333333,2.17,calm,92.7058639526367
9,28,//Users/rentaluser/desktop/thesisVideo/videos/editedvideo/videoFaceAnalysis_temp_round2_3/00010.png,157,P3,99.9946975708008,1,23,35,False,False,False,Male,True,False,True,True,13.5975284576416,10.6879825592041,6.75882196426392,49.170192718505895,6.7230544090271,5.77809047698975,3.08887386322021,4.1954607963562,-37.09161806106571,2.6166666666666667,2.37,disgusted,49.170192718505895
