,Unnamed: 0,frame_id,img_timestamp,identified_person,identification_confidence,face_id,age_low,age_high,smile,eyeglasses,sunglasses,gender,beard,mustache,eyesopen,mouthopen,confused,calm,happy,disgusted,angry,fear,sad,surprised,emotions,cum_emotions,min_timestamp,min_upgrade,main_emotion,mainE_confidence
0,5,//Users/rentaluser/desktop/thesisVideo/videos/FullVideo/videoFaceAnalysis_temp_pilotTeam1VeroRound2/00003.png,17,P3,99.9946975708008,1,21,33,False,False,False,Male,False,False,True,False,10.1655521392822,54.8357467651367,3.36136221885681,7.307238101959231,3.1860873699188197,2.2683331966400098,13.8928995132446,4.9827766418457005,60.517749071121195,60.517749071121195,0.2833333333333333,0.17,calm,54.8357467651367
1,8,//Users/rentaluser/desktop/thesisVideo/videos/FullVideo/videoFaceAnalysis_temp_pilotTeam1VeroRound2/00004.png,37,P3,99.9973983764648,1,23,37,True,False,False,Male,True,False,True,True,0.503363370895386,0.33125713467598,97.5774459838867,0.16571284830570202,0.347773790359497,0.24959295988082897,0.0830255374312401,0.74183464050293,98.16266790777443,158.68041697889564,0.6166666666666667,0.37,happy,97.5774459838867
2,11,//Users/rentaluser/desktop/thesisVideo/videos/FullVideo/videoFaceAnalysis_temp_pilotTeam1VeroRound2/00005.png,57,P3,99.9973983764648,1,23,37,True,False,False,Male,True,False,True,True,1.90298497676849,1.07879412174225,91.5996627807617,1.19822525978088,1.27687513828278,1.0533031225204499,0.14207844436168698,1.74808478355408,91.69098190963267,250.3713988885283,0.95,0.57,happy,91.5996627807617
3,15,//Users/rentaluser/desktop/thesisVideo/videos/FullVideo/videoFaceAnalysis_temp_pilotTeam1VeroRound2/00006.png,77,P3,99.9973983764648,2,22,34,False,False,False,Male,False,False,True,False,1.50507342815399,12.731424331665002,28.382337570190398,1.28723573684692,2.7752902507782,1.75508236885071,49.738861083984396,1.8246963024139398,90.90521800518032,341.2766168937086,1.2833333333333334,1.17,sad,49.738861083984396
4,19,//Users/rentaluser/desktop/thesisVideo/videos/FullVideo/videoFaceAnalysis_temp_pilotTeam1VeroRound2/00007.png,97,P3,99.9973983764648,3,22,34,False,False,False,Male,False,False,True,False,52.7260589599609,14.854349136352502,0.805545151233673,3.18894267082214,4.97361660003662,0.442900270223618,21.8634986877441,1.14508891105652,-12.715803414583243,328.56081347912533,1.6166666666666667,1.37,sad,21.8634986877441
5,20,//Users/rentaluser/desktop/thesisVideo/videos/FullVideo/videoFaceAnalysis_temp_pilotTeam1VeroRound2/00008.png,117,P3,99.9946975708008,1,21,33,False,False,False,Male,True,False,True,False,4.32813215255737,90.08755493164058,0.735000371932983,0.329595535993576,0.718305587768555,0.0860734581947327,3.61727738380432,0.0980639979243279,90.51240112632509,419.0732146054504,1.95,1.5699999999999998,calm,90.08755493164058
6,25,//Users/rentaluser/desktop/thesisVideo/videos/FullVideo/videoFaceAnalysis_temp_pilotTeam1VeroRound2/00009.png,137,P3,99.9973983764648,3,32,48,True,False,False,Male,False,False,True,False,0.12432707846164699,14.9614009857178,83.42120361328121,0.160233229398727,0.243675410747528,0.20644895732402802,0.5161923170089721,0.366523146629333,99.01798620820044,518.0912008136509,2.283333333333333,2.17,happy,83.42120361328121
7,28,//Users/rentaluser/desktop/thesisVideo/videos/FullVideo/videoFaceAnalysis_temp_pilotTeam1VeroRound2/00010.png,157,P3,99.9973983764648,3,20,32,True,False,False,Male,False,False,True,True,0.138028010725975,0.0541393235325813,98.7894439697266,0.0744265913963318,0.28549095988273604,0.269662976264954,0.14412513375282301,0.244687095284462,99.03576890379195,617.1269697174428,2.6166666666666667,2.37,happy,98.7894439697266
8,31,//Users/rentaluser/desktop/thesisVideo/videos/FullVideo/videoFaceAnalysis_temp_pilotTeam1VeroRound2/00011.png,177,P3,99.9973983764648,3,23,35,True,False,False,Male,True,False,True,True,0.0807045847177505,0.0279736444354057,99.2757339477539,0.0446183234453201,0.161337837576866,0.0862180292606354,0.0239104069769382,0.29950413107872,99.57691903039813,716.7038887478409,2.95,2.57,happy,99.2757339477539
9,32,//Users/rentaluser/desktop/thesisVideo/videos/FullVideo/videoFaceAnalysis_temp_pilotTeam1VeroRound2/00012.png,197,P3,99.9954986572266,1,23,35,False,False,False,Male,True,False,True,False,1.07983553409576,90.3622360229492,6.35367774963379,0.40706497430801397,0.57610946893692,0.177485093474388,0.36297205090522794,0.680620014667511,96.67122970521449,813.3751184530554,3.283333333333333,3.17,calm,90.3622360229492
