,Unnamed: 0,frame_id,img_timestamp,identified_person,identification_confidence,face_id,age_low,age_high,smile,eyeglasses,sunglasses,gender,beard,mustache,eyesopen,mouthopen,confused,calm,happy,disgusted,angry,fear,sad,surprised,emotions,cum_emotions,min_timestamp,min_upgrade,main_emotion,mainE_confidence
0,2,//Users/rentaluser/desktop/thesisVideo/videos/FullVideo/videoFaceAnalysis_temp_pilotTeam1VeroRound2/00001.png,0,P1,99.997802734375,2,19,31,False,True,False,Male,False,False,True,False,6.18788623809814,82.1086196899414,2.3959500789642303,2.1272640228271498,0.7459053993225101,0.404648125171661,1.76238942146301,4.2673454284667995,82.560411632061,82.560411632061,0.0,0.0,calm,82.1086196899414
1,4,//Users/rentaluser/desktop/thesisVideo/videos/FullVideo/videoFaceAnalysis_temp_pilotTeam1VeroRound2/00002.png,0,P1,99.99829864501949,2,18,30,False,True,False,Female,False,False,True,False,7.3299994468689,79.99591064453121,2.27650785446167,2.16392755508423,0.7884781956672672,0.469241291284561,1.8974144458770799,5.07853126525879,80.07367411255832,162.6340857446193,0.0,0.0,calm,79.99591064453121
2,6,//Users/rentaluser/desktop/thesisVideo/videos/FullVideo/videoFaceAnalysis_temp_pilotTeam1VeroRound2/00003.png,17,P1,99.997802734375,2,22,34,True,True,False,Female,False,False,True,True,0.16122795641422302,0.0304883718490601,97.72943115234379,1.14201557636261,0.132019430398941,0.10218628495931599,0.0458936244249344,0.656728744506836,97.18913150578742,259.82321725040674,0.2833333333333333,0.17,happy,97.72943115234379
3,10,//Users/rentaluser/desktop/thesisVideo/videos/FullVideo/videoFaceAnalysis_temp_pilotTeam1VeroRound2/00004.png,37,P1,99.997802734375,3,21,33,False,True,False,Female,False,False,True,False,15.5482873916626,39.7186889648438,20.0825786590576,15.0398197174072,1.09063827991486,1.0942606925964398,3.3198792934417702,4.1058521270752,36.635269522666995,296.45848677307373,0.6166666666666667,0.37,calm,39.7186889648438
4,13,//Users/rentaluser/desktop/thesisVideo/videos/FullVideo/videoFaceAnalysis_temp_pilotTeam1VeroRound2/00005.png,57,P1,99.997802734375,3,22,34,True,True,False,Female,False,False,True,True,3.8434021472930895,4.52151203155518,9.35021591186523,29.1872749328613,0.820584952831268,0.830149352550507,0.603263437747955,50.843597412109396,32.27834731340413,328.73683408647787,0.95,0.57,surprised,50.843597412109396
5,16,//Users/rentaluser/desktop/thesisVideo/videos/FullVideo/videoFaceAnalysis_temp_pilotTeam1VeroRound2/00006.png,77,P1,99.997802734375,3,16,28,False,True,False,Female,False,False,True,False,7.51324796676636,81.47303771972659,1.93360316753387,2.5915105342865,0.9012370109558109,0.345451295375824,3.09627962112427,2.14564228057861,79.09959000349048,407.8364240899683,1.2833333333333334,1.17,calm,81.47303771972659
6,17,//Users/rentaluser/desktop/thesisVideo/videos/FullVideo/videoFaceAnalysis_temp_pilotTeam1VeroRound2/00007.png,97,P1,99.9962005615234,1,22,34,False,True,False,Male,False,False,True,False,8.14384651184082,45.3229103088379,7.489675998687741,14.3691673278809,1.2580554485321003,1.25034630298615,18.0621585845947,4.1038351058960005,52.47327530384057,460.3096993938089,1.6166666666666667,1.37,calm,45.3229103088379
7,22,//Users/rentaluser/desktop/thesisVideo/videos/FullVideo/videoFaceAnalysis_temp_pilotTeam1VeroRound2/00008.png,117,P1,99.997802734375,3,18,30,False,True,False,Female,False,False,True,False,3.7968783378601096,75.86070251464841,13.8759765625,3.1117985248565696,0.40070092678070096,0.23638853430748,1.15322434902191,1.5643203258514398,85.70985928177831,546.0195586755872,1.95,1.5699999999999998,calm,75.86070251464841
8,24,//Users/rentaluser/desktop/thesisVideo/videos/FullVideo/videoFaceAnalysis_temp_pilotTeam1VeroRound2/00009.png,137,P1,99.997802734375,2,16,28,False,True,False,Male,False,False,True,False,5.17166948318481,87.66905975341801,2.0776998996734597,1.84023940563202,0.43952429294586204,0.188078492879868,1.5998455286026,1.0138858556747399,85.60002794861798,631.6195866242051,2.283333333333333,2.17,calm,87.66905975341801
9,26,//Users/rentaluser/desktop/thesisVideo/videos/FullVideo/videoFaceAnalysis_temp_pilotTeam1VeroRound2/00010.png,157,P1,99.9962005615234,1,21,33,True,True,False,Female,False,False,True,True,5.343288898468019,1.88474929332733,55.63044738769529,14.6376075744629,6.37170076370239,3.20947360992432,1.6857942342758199,11.236933708190902,53.61925530433649,685.2388419285417,2.6166666666666667,2.37,happy,55.63044738769529
10,29,//Users/rentaluser/desktop/thesisVideo/videos/FullVideo/videoFaceAnalysis_temp_pilotTeam1VeroRound2/00011.png,177,P1,99.9962005615234,1,22,34,True,True,False,Female,False,False,True,True,0.9973474740982059,0.17807351052761103,94.7795944213867,2.00375866889954,0.17091208696365398,0.655529856681824,0.23306281864643105,0.981723070144653,92.68672990798949,777.9255718365312,2.95,2.57,happy,94.7795944213867
11,33,//Users/rentaluser/desktop/thesisVideo/videos/FullVideo/videoFaceAnalysis_temp_pilotTeam1VeroRound2/00012.png,197,P1,99.997802734375,2,22,34,True,True,False,Female,False,False,True,True,0.065394289791584,0.007325945422053341,98.89307403564449,0.6972264647483829,0.0844231992959976,0.0499900728464127,0.0217817705124617,0.18079832196235698,98.37479244545098,876.3003642819822,3.283333333333333,3.17,happy,98.89307403564449
12,36,//Users/rentaluser/desktop/thesisVideo/videos/FullVideo/videoFaceAnalysis_temp_pilotTeam1VeroRound2/00013.png,217,P1,99.997802734375,2,22,34,True,True,False,Female,False,False,True,True,0.0851882994174957,0.004663681611418721,99.4041595458984,0.314125448465347,0.0617101676762104,0.0318911597132683,0.0189778301864862,0.0792819485068321,99.13758826628323,975.4379525482655,3.6166666666666667,3.37,happy,99.4041595458984
13,38,//Users/rentaluser/desktop/thesisVideo/videos/FullVideo/videoFaceAnalysis_temp_pilotTeam1VeroRound2/00014.png,237,P1,99.99829864501949,1,22,34,False,True,False,Female,False,False,True,True,6.4342789649963406,65.04257202148439,3.42275500297546,4.41564226150513,0.92118501663208,0.572737157344818,1.91643738746643,17.274391174316403,77.15468221902847,1052.592634767294,3.95,3.57,calm,65.04257202148439
14,41,//Users/rentaluser/desktop/thesisVideo/videos/FullVideo/videoFaceAnalysis_temp_pilotTeam1VeroRound2/00015.png,257,P1,99.997802734375,1,22,34,True,True,False,Female,False,False,True,True,0.080422431230545,0.0075142458081245405,99.5979156494141,0.134898170828819,0.0334222465753555,0.0402177348732948,0.0199864190071821,0.0856228619813919,99.4889230858535,1152.0815578531474,4.283333333333333,4.17,happy,99.5979156494141
15,44,//Users/rentaluser/desktop/thesisVideo/videos/FullVideo/videoFaceAnalysis_temp_pilotTeam1VeroRound2/00016.png,277,P1,99.99829864501949,1,22,34,False,True,False,Male,False,False,True,False,7.38589859008789,74.7626571655273,2.57439255714417,5.79152345657349,1.52564632892609,0.360943049192429,4.47526359558105,3.1236743927002,72.923268944025,1225.0048267971724,4.616666666666666,4.37,calm,74.7626571655273
16,47,//Users/rentaluser/desktop/thesisVideo/videos/FullVideo/videoFaceAnalysis_temp_pilotTeam1VeroRound2/00017.png,297,P1,99.997802734375,1,18,30,False,True,False,Female,False,False,True,False,5.27152967453003,27.0780391693115,0.8771280646324159,3.85976815223694,2.63428211212158,0.491906225681305,59.240596771240206,0.546748280525208,80.75359034538263,1305.7584171425551,4.95,4.57,sad,59.240596771240206
17,50,//Users/rentaluser/desktop/thesisVideo/videos/FullVideo/videoFaceAnalysis_temp_pilotTeam1VeroRound2/00018.png,317,P1,99.997802734375,1,22,34,False,True,False,Female,False,False,True,True,12.282901763916,42.9811210632324,10.9286670684814,14.7275476455688,2.9211058616638197,1.60353422164917,9.1632080078125,5.3919205665588406,42.77203893661498,1348.53045607917,5.283333333333333,5.17,calm,42.9811210632324
18,53,//Users/rentaluser/desktop/thesisVideo/videos/FullVideo/videoFaceAnalysis_temp_pilotTeam1VeroRound2/00019.png,337,P1,99.99829864501949,1,20,32,False,True,False,Female,False,False,True,False,1.76669692993164,92.8828277587891,1.0022474527359,0.7257273197174069,0.355277270078659,0.18157894909381897,1.56754779815674,1.5181072950363201,94.65200437605385,1443.182460455224,5.616666666666666,5.37,calm,92.8828277587891
