,Unnamed: 0,frame_id,img_timestamp,identified_person,identification_confidence,face_id,age_low,age_high,smile,eyeglasses,sunglasses,gender,beard,mustache,eyesopen,mouthopen,confused,calm,happy,disgusted,angry,fear,sad,surprised,emotions,min_timestamp,min_upgrade,main_emotion,mainE_confidence
0,1,//Users/rentaluser/desktop/thesisVideo/videos/editedvideo/videoFaceAnalysis_temp_round2_2/00001.png,0,P3,99.9954986572266,1,13,25,False,False,False,Male,True,False,True,False,0.43097314238548295,98.0104598999023,0.24840313196182298,0.08054169267416,0.36780881881713895,0.0960003286600113,0.49532806873321505,0.270488172769547,98.78497292846437,0.0,0.0,calm,98.0104598999023
1,4,//Users/rentaluser/desktop/thesisVideo/videos/editedvideo/videoFaceAnalysis_temp_round2_2/00002.png,0,P3,99.9946975708008,1,13,25,False,False,False,Male,True,False,True,False,1.09948825836182,95.9876480102539,0.25222188234329196,0.125064462423325,0.7506315112113949,0.262086987495422,1.07417023181915,0.448689371347427,97.02672129869461,0.0,0.0,calm,95.9876480102539
2,8,//Users/rentaluser/desktop/thesisVideo/videos/editedvideo/videoFaceAnalysis_temp_round2_2/00003.png,17,P3,99.9954986572266,2,22,34,False,False,False,Male,True,False,True,False,1.6757447719574,95.9945831298828,0.0922754034399986,0.188158363103867,0.7831951379776,0.153536543250084,0.5732773542404169,0.539218008518219,95.96510935574769,0.2833333333333333,0.17,calm,95.9945831298828
3,11,//Users/rentaluser/desktop/thesisVideo/videos/editedvideo/videoFaceAnalysis_temp_round2_2/00004.png,37,P3,99.9946975708008,2,23,35,False,False,False,Male,True,False,True,False,3.48497104644775,87.78863525390621,2.21389079093933,2.00184082984924,1.5338339805603,0.848682403564453,0.6861172914505,1.442023396492,87.3290064334869,0.6166666666666667,0.37,calm,87.78863525390621
4,15,//Users/rentaluser/desktop/thesisVideo/videos/editedvideo/videoFaceAnalysis_temp_round2_2/00005.png,57,P3,99.9946975708008,3,23,37,False,False,False,Male,True,False,True,False,13.2044105529785,70.6046829223633,3.8233666419982897,3.15960597991943,1.74374258518219,0.858592867851257,5.41767692565918,1.18793058395386,65.55479025840762,0.95,0.57,calm,70.6046829223633
5,16,//Users/rentaluser/desktop/thesisVideo/videos/editedvideo/videoFaceAnalysis_temp_round2_2/00006.png,77,P3,99.9954986572266,1,24,38,False,False,False,Male,True,False,True,False,54.056697845459006,30.1869010925293,2.1587316989898704,1.2493659257888798,2.48320746421814,1.2585135698318501,1.4302304983139,7.1763420104980495,-13.129164576530474,1.2833333333333334,1.17,calm,30.1869010925293
6,19,//Users/rentaluser/desktop/thesisVideo/videos/editedvideo/videoFaceAnalysis_temp_round2_2/00007.png,97,P3,99.9954986572266,1,21,33,False,False,False,Male,True,False,True,False,61.848903656005895,31.7418403625488,0.7416051626205441,0.28500553965568504,0.508738934993744,0.187952414155006,0.43773320317268394,4.24822282791138,-24.643721118569434,1.6166666666666667,1.37,calm,31.7418403625488
7,22,//Users/rentaluser/desktop/thesisVideo/videos/editedvideo/videoFaceAnalysis_temp_round2_2/00008.png,117,P3,99.9954986572266,1,22,34,False,False,False,Male,True,False,True,False,54.549503326415994,36.0014533996582,0.7678803801536559,0.372341454029083,1.12260258197784,0.389981001615524,0.774778068065643,6.02146291732788,-10.623648434877378,1.95,1.5699999999999998,calm,36.0014533996582
8,25,//Users/rentaluser/desktop/thesisVideo/videos/editedvideo/videoFaceAnalysis_temp_round2_2/00009.png,137,P3,99.9946975708008,1,26,42,False,False,False,Male,True,False,True,True,6.8115129470825195,66.79541015625,9.53988170623779,3.76652884483337,3.4814939498901403,1.57244896888733,1.279629945755,6.753093719482419,75.69901871681213,2.283333333333333,2.17,calm,66.79541015625
9,28,//Users/rentaluser/desktop/thesisVideo/videos/editedvideo/videoFaceAnalysis_temp_round2_2/00010.png,157,P3,99.9946975708008,1,22,34,False,False,False,Male,True,False,True,False,20.294908523559602,63.9158782958984,0.753292620182037,2.79403781890869,3.2351016998291002,0.8087810277938839,0.9504446983337399,7.24755620956421,52.20454615354531,2.6166666666666667,2.37,calm,63.9158782958984
