,Unnamed: 0,frame_id,img_timestamp,identified_person,identification_confidence,face_id,age_low,age_high,smile,eyeglasses,sunglasses,gender,beard,mustache,eyesopen,mouthopen,confused,calm,happy,disgusted,angry,fear,sad,surprised,emotions,emotion0,cum_emotions,cum0_emotions,min_timestamp,min_upgrade,main_emotion,mainE_confidence
0,5,//Users/rentaluser/desktop/thesisVideo/videos/FullVideo/videoFaceAnalysis_temp_pilotTeam1VeroRound2/00003.png,17,P3,99.9946975708008,1,21,33,False,False,False,Male,False,False,True,False,10.1655521392822,54.8357467651367,3.36136221885681,7.307238101959231,3.1860873699188197,2.2683331966400098,13.8928995132446,4.9827766418457005,10.218668699264509,-3.608200788497931,10.218668699264509,-3.608200788497931,0.2833333333333333,0.17,calm,54.8357467651367
1,8,//Users/rentaluser/desktop/thesisVideo/videos/FullVideo/videoFaceAnalysis_temp_pilotTeam1VeroRound2/00004.png,37,P3,99.9973983764648,1,23,37,True,False,False,Male,True,False,True,True,0.503363370895386,0.33125713467598,97.5774459838867,0.16571284830570202,0.347773790359497,0.24959295988082897,0.0830255374312401,0.74183464050293,98.33059669286011,98.47572477906941,108.54926539212462,94.86752399057148,0.6166666666666667,0.37,happy,97.5774459838867
2,11,//Users/rentaluser/desktop/thesisVideo/videos/FullVideo/videoFaceAnalysis_temp_pilotTeam1VeroRound2/00005.png,57,P3,99.9973983764648,1,23,37,True,False,False,Male,True,False,True,True,1.90298497676849,1.07879412174225,91.5996627807617,1.19822525978088,1.27687513828278,1.0533031225204499,0.14207844436168698,1.74808478355408,92.71879403293131,93.68685682117938,201.26805942505592,188.55438081175086,0.95,0.57,happy,91.5996627807617
3,15,//Users/rentaluser/desktop/thesisVideo/videos/FullVideo/videoFaceAnalysis_temp_pilotTeam1VeroRound2/00006.png,77,P3,99.9973983764648,2,22,34,False,False,False,Male,False,False,True,False,1.50507342815399,12.731424331665002,28.382337570190398,1.28723573684692,2.7752902507782,1.75508236885071,49.738861083984396,1.8246963024139398,81.68395841121674,-20.334197402000477,282.95201783627266,168.22018340975038,1.2833333333333334,1.17,sad,49.738861083984396
4,19,//Users/rentaluser/desktop/thesisVideo/videos/FullVideo/videoFaceAnalysis_temp_pilotTeam1VeroRound2/00007.png,97,P3,99.9973983764648,3,22,34,False,False,False,Male,False,False,True,False,52.7260589599609,14.854349136352502,0.805545151233673,3.18894267082214,4.97361660003662,0.442900270223618,21.8634986877441,1.14508891105652,-26.684352010488507,25.093535333871852,256.26766582578415,193.31371874362222,1.6166666666666667,1.37,sad,21.8634986877441
5,20,//Users/rentaluser/desktop/thesisVideo/videos/FullVideo/videoFaceAnalysis_temp_pilotTeam1VeroRound2/00008.png,117,P3,99.9946975708008,1,21,33,False,False,False,Male,True,False,True,False,4.32813215255737,90.08755493164058,0.735000371932983,0.329595535993576,0.718305587768555,0.0860734581947327,3.61727738380432,0.0980639979243279,0.5969931110739721,0.5820914730429627,256.8646589368581,193.89581021666518,1.95,1.5699999999999998,calm,90.08755493164058
6,25,//Users/rentaluser/desktop/thesisVideo/videos/FullVideo/videoFaceAnalysis_temp_pilotTeam1VeroRound2/00009.png,137,P3,99.9973983764648,3,32,48,True,False,False,Male,False,False,True,False,0.12432707846164699,14.9614009857178,83.42120361328121,0.160233229398727,0.243675410747528,0.20644895732402802,0.5161923170089721,0.366523146629333,84.4694831371307,83.19840183854099,341.3341420739888,277.0942120552062,2.283333333333333,2.17,happy,83.42120361328121
7,28,//Users/rentaluser/desktop/thesisVideo/videos/FullVideo/videoFaceAnalysis_temp_pilotTeam1VeroRound2/00010.png,157,P3,99.9973983764648,3,20,32,True,False,False,Male,False,False,True,True,0.138028010725975,0.0541393235325813,98.7894439697266,0.0744265913963318,0.28549095988273604,0.269662976264954,0.14412513375282301,0.244687095284462,99.52095553278927,98.9377793669701,440.8550976067781,376.0319914221763,2.6166666666666667,2.37,happy,98.7894439697266
8,31,//Users/rentaluser/desktop/thesisVideo/videos/FullVideo/videoFaceAnalysis_temp_pilotTeam1VeroRound2/00011.png,177,P3,99.9973983764648,3,23,35,True,False,False,Male,True,False,True,True,0.0807045847177505,0.0279736444354057,99.2757339477539,0.0446183234453201,0.161337837576866,0.0862180292606354,0.0239104069769382,0.29950413107872,99.721381444484,99.51229412481189,540.5764790512621,475.5442855469882,2.95,2.57,happy,99.2757339477539
9,32,//Users/rentaluser/desktop/thesisVideo/videos/FullVideo/videoFaceAnalysis_temp_pilotTeam1VeroRound2/00012.png,197,P3,99.9954986572266,1,23,35,False,False,False,Male,True,False,True,False,1.07983553409576,90.3622360229492,6.35367774963379,0.40706497430801397,0.57610946893692,0.177485093474388,0.36297205090522794,0.680620014667511,6.663963869214063,6.945471897721287,547.2404429204762,482.4897574447095,3.283333333333333,3.17,calm,90.3622360229492
