,Unnamed: 0,frame_id,img_timestamp,identified_person,identification_confidence,face_id,age_low,age_high,smile,eyeglasses,sunglasses,gender,beard,mustache,eyesopen,mouthopen,confused,calm,happy,disgusted,angry,fear,sad,surprised,emotions,emotion0,cum_emotions,cum0_emotions,min_timestamp,min_upgrade,main_emotion,mainE_confidence
0,8,/Users/coolseyun/desktop/thesisvideo/videos/fullVideo/videoFaceAnalysis_temp_pilotTeam2VeroRound2/00003.png,17,p2,99.99340057373051,2,22,34,False,False,False,Female,False,False,True,False,3.52502846717834,40.174995422363295,39.1767578125,8.471668243408201,2.3309693336486803,1.59362697601318,1.84965062141418,2.87730765342712,35.831615686416626,34.520432710647576,35.831615686416626,34.520432710647576,0.2833333333333333,0.17,calm,40.174995422363295
1,11,/Users/coolseyun/desktop/thesisvideo/videos/fullVideo/videoFaceAnalysis_temp_pilotTeam2VeroRound2/00004.png,37,p2,99.99720001220699,2,22,34,False,False,False,Female,False,False,False,False,1.54890239238739,87.3768081665039,3.4486722946167006,2.48688125610352,1.24062180519104,0.6218855977058411,1.82634663581848,1.4498805999755902,4.551623284816742,1.5154911875724824,40.38323897123337,36.035923898220055,0.6166666666666667,0.37,calm,87.3768081665039
2,14,/Users/coolseyun/desktop/thesisvideo/videos/fullVideo/videoFaceAnalysis_temp_pilotTeam2VeroRound2/00005.png,57,p2,99.99340057373051,2,22,34,False,False,False,Female,False,False,False,False,0.355499714612961,94.9215087890625,0.631994962692261,0.6237635016441351,1.99029946327209,0.148887455463409,1.06215786933899,0.265890300273895,3.1199668347835487,-2.273948401212689,43.503205806016915,33.76197549700736,0.95,0.57,calm,94.9215087890625
3,17,/Users/coolseyun/desktop/thesisvideo/videos/fullVideo/videoFaceAnalysis_temp_pilotTeam2VeroRound2/00006.png,77,p2,99.99720001220699,2,22,34,False,False,False,Female,False,False,True,False,0.8485441803932191,89.8125381469727,0.6846933960914611,1.0038530826568601,4.96453809738159,0.23273392021656,1.9457575082778897,0.507344007492065,6.482669666409487,-5.640833184123034,49.9858754724264,28.12114231288433,1.2833333333333334,1.17,calm,89.8125381469727
4,20,/Users/coolseyun/desktop/thesisvideo/videos/fullVideo/videoFaceAnalysis_temp_pilotTeam2VeroRound2/00007.png,97,p2,99.99340057373051,2,21,33,False,False,False,Female,False,False,True,False,0.858567118644714,88.8506317138672,0.249213770031929,0.369126707315445,2.9783821105957,0.12088116258382801,6.4022650718689,0.170928180217743,8.69397646933794,-8.35018365830183,58.67985194176434,19.7709586545825,1.6166666666666667,1.37,calm,88.8506317138672
5,23,/Users/coolseyun/desktop/thesisvideo/videos/fullVideo/videoFaceAnalysis_temp_pilotTeam2VeroRound2/00008.png,117,p2,99.99340057373051,2,22,34,False,False,False,Female,False,False,True,False,3.1588208675384504,91.03343963623051,0.33264288306236306,0.884047508239746,1.6374286413192702,0.220811933279037,2.5300471782684304,0.20275485515594502,0.8808171153068491,-1.1364927887916512,59.56066905707119,18.63446586579085,1.95,1.5699999999999998,calm,91.03343963623051
6,26,/Users/coolseyun/desktop/thesisvideo/videos/fullVideo/videoFaceAnalysis_temp_pilotTeam2VeroRound2/00009.png,137,p2,99.9964981079102,2,22,34,True,False,False,Female,False,False,True,True,1.31029856204987,2.07472395896912,88.2332763671875,4.2428703308105495,0.929749369621277,1.18757975101471,0.24439978599548298,1.77709102630615,86.81892740726471,87.09122622013092,146.3795964643359,105.72569208592176,2.283333333333333,2.17,happy,88.2332763671875
7,29,/Users/coolseyun/desktop/thesisvideo/videos/fullVideo/videoFaceAnalysis_temp_pilotTeam2VeroRound2/00010.png,157,p2,99.9964981079102,2,22,34,False,False,False,Female,False,False,False,False,2.6312413215637203,90.07970428466801,0.574827313423157,1.1359000205993701,0.87940776348114,0.28540974855423,2.50539684295654,1.90812492370605,2.3860252499580272,0.8788986802101071,148.76562171429393,106.60459076613188,2.6166666666666667,2.37,calm,90.07970428466801
8,32,/Users/coolseyun/desktop/thesisvideo/videos/fullVideo/videoFaceAnalysis_temp_pilotTeam2VeroRound2/00011.png,177,p2,99.99720001220699,2,22,34,False,False,False,Female,False,False,True,False,58.4978713989258,21.681907653808604,0.351710289716721,1.6516089439392099,6.06100130081177,1.73284077644348,8.79358386993408,1.2294807434082,-41.98086336255076,45.30570909380915,106.78475835174316,151.91029985994103,2.95,2.57,calm,21.681907653808604
9,35,/Users/coolseyun/desktop/thesisvideo/videos/fullVideo/videoFaceAnalysis_temp_pilotTeam2VeroRound2/00012.png,197,p2,99.9964981079102,2,20,32,False,False,False,Female,False,False,True,False,0.0132238240912557,98.9803085327148,0.10336700081825301,0.0345474034547806,0.0398364663124084,0.0193335469812155,0.800004422664642,0.00937171280384064,0.9241419220343232,-0.7290922077372661,107.70890027377749,151.18120765220377,3.283333333333333,3.17,calm,98.9803085327148
10,38,/Users/coolseyun/desktop/thesisvideo/videos/fullVideo/videoFaceAnalysis_temp_pilotTeam2VeroRound2/00013.png,217,p2,99.99720001220699,2,19,31,False,False,False,Female,False,False,True,False,3.84610366821289,83.29896545410159,0.365389406681061,0.839735448360443,3.03604054450989,0.485318213701248,7.35042476654053,0.778014600276947,7.329348415136343,-5.751374870538717,115.03824868891382,145.42983278166506,3.6166666666666667,3.37,calm,83.29896545410159
11,41,/Users/coolseyun/desktop/thesisvideo/videos/fullVideo/videoFaceAnalysis_temp_pilotTeam2VeroRound2/00014.png,237,p2,99.99720001220699,2,22,34,False,False,False,Female,False,False,True,False,0.451364099979401,94.6601181030273,2.34617710113525,0.47862762212753296,0.5107769966125489,0.17870268225669897,0.631341874599457,0.742892980575562,3.4798999130725825,2.0983903706073734,118.51814860198641,147.52822315227243,3.95,3.57,calm,94.6601181030273
12,44,/Users/coolseyun/desktop/thesisvideo/videos/fullVideo/videoFaceAnalysis_temp_pilotTeam2VeroRound2/00015.png,257,p2,99.99720001220699,2,22,34,False,False,False,Female,False,False,True,False,19.5142707824707,52.745323181152294,3.65294075012207,8.77109432220459,2.28371691703796,1.05340802669525,1.3558830022811899,10.6233654022217,-9.316051006317121,22.433290719985983,109.20209759566929,169.96151387225842,4.283333333333333,4.17,calm,52.745323181152294
13,47,/Users/coolseyun/desktop/thesisvideo/videos/fullVideo/videoFaceAnalysis_temp_pilotTeam2VeroRound2/00016.png,277,p2,99.99340057373051,2,22,34,False,False,False,Female,False,False,True,False,1.74478185176849,88.7521591186523,1.03351330757141,2.40200757980347,1.11266160011292,0.35377433896064797,0.942052245140076,3.6590569019317596,2.9542689621448535,2.3344049751758416,112.15636655781414,172.29591884743425,4.616666666666666,4.37,calm,88.7521591186523
14,50,/Users/coolseyun/desktop/thesisvideo/videos/fullVideo/videoFaceAnalysis_temp_pilotTeam2VeroRound2/00017.png,297,p2,99.99340057373051,2,16,28,False,False,False,Female,False,False,True,False,0.46086031198501604,75.2163391113281,0.234115824103355,0.72098034620285,4.04879951477051,0.428741663694382,18.643970489502,0.24619612097740198,22.419982954859783,-22.043836429715203,134.57634951267391,150.25208241771904,4.95,4.57,calm,75.2163391113281
15,53,/Users/coolseyun/desktop/thesisvideo/videos/fullVideo/videoFaceAnalysis_temp_pilotTeam2VeroRound2/00018.png,317,p2,99.99340057373051,2,22,34,False,False,False,Female,False,False,True,False,1.54365456104279,92.9656829833984,0.6079936027526861,1.61015927791595,1.0324407815933199,0.19678196310997,1.45607841014862,0.5872127413749689,0.7266936600208249,-1.1630356013774747,135.30304317269474,149.08904681634155,5.283333333333333,5.17,calm,92.9656829833984
16,56,/Users/coolseyun/desktop/thesisvideo/videos/fullVideo/videoFaceAnalysis_temp_pilotTeam2VeroRound2/00019.png,337,p2,99.99340057373051,2,20,32,False,False,False,Female,False,False,True,False,0.539794266223907,24.3970069885254,0.30175507068634005,0.5609647035598749,4.34931087493896,0.37032583355903603,69.28440093994139,0.19644594192504897,73.401479691267,-72.7863554060459,208.70452286396176,76.30269141029565,5.616666666666666,5.37,sad,69.28440093994139
17,59,/Users/coolseyun/desktop/thesisvideo/videos/fullVideo/videoFaceAnalysis_temp_pilotTeam2VeroRound2/00020.png,357,p2,99.9964981079102,2,22,34,False,False,False,Female,False,False,True,False,0.8577727675437931,89.11480712890621,6.0540599822998,1.23919022083282,0.97722327709198,0.24748696386814104,0.8128386139869691,0.6966042518615719,6.69125010073185,4.826671853661537,215.3957729646936,81.12936326395719,5.95,5.57,calm,89.11480712890621
18,62,/Users/coolseyun/desktop/thesisvideo/videos/fullVideo/videoFaceAnalysis_temp_pilotTeam2VeroRound2/00021.png,377,p2,99.99340057373051,2,22,34,False,False,False,Female,False,False,True,False,0.43766665458679205,85.7327041625977,0.25795564055442805,0.550259709358215,4.57461977005005,0.20956410467624698,8.10198402404785,0.135253801941872,12.29145097732544,-12.186423301696776,227.68722394201905,68.94293996226041,6.283333333333333,6.17,calm,85.7327041625977
19,65,/Users/coolseyun/desktop/thesisvideo/videos/fullVideo/videoFaceAnalysis_temp_pilotTeam2VeroRound2/00022.png,397,p2,99.9964981079102,2,22,34,False,False,False,Female,False,False,False,False,0.0161808170378208,99.6309661865234,0.0403965339064598,0.0176351945847273,0.0414885617792606,0.0101074818521738,0.22834797203540802,0.0148721477016807,0.3013966856524348,-0.20591474790126083,227.98862062767148,68.73702521435915,6.616666666666666,6.37,calm,99.6309661865234
20,68,/Users/coolseyun/desktop/thesisvideo/videos/fullVideo/videoFaceAnalysis_temp_pilotTeam2VeroRound2/00023.png,417,p2,99.99720001220699,2,21,33,False,False,False,Female,False,False,False,False,0.24242764711379997,96.2447891235352,0.567560255527496,0.606619596481323,1.12882959842682,0.109931871294975,0.9198011159896851,0.180044591426849,2.057120189070702,-1.5552859455347081,230.04574081674218,67.18173926882444,6.95,6.57,calm,96.2447891235352
