,Unnamed: 0,frame_id,img_timestamp,identified_person,identification_confidence,face_id,age_low,age_high,smile,eyeglasses,sunglasses,gender,beard,mustache,eyesopen,mouthopen,confused,calm,happy,disgusted,angry,fear,sad,surprised,emotions,emotion0,cum_emotions,cum0_emotions,min_timestamp,min_upgrade,main_emotion,mainE_confidence
0,7,/Users/coolseyun/desktop/thesisvideo/videos/fullVideo/videoFaceAnalysis_temp_pilotTeam2VeroRound2/00003.png,17,p3,99.9991989135742,1,22,34,False,True,False,Female,False,False,True,True,10.5355806350708,33.094387054443395,23.4547843933105,8.281069755554201,4.20447587966919,2.03347682952881,1.6093468666076698,16.7868747711182,29.272308349609368,38.71582412719725,29.272308349609368,38.71582412719725,0.2833333333333333,0.17,calm,33.094387054443395
1,10,/Users/coolseyun/desktop/thesisvideo/videos/fullVideo/videoFaceAnalysis_temp_pilotTeam2VeroRound2/00004.png,37,p3,99.9991989135742,1,15,27,False,True,False,Female,False,False,True,False,9.97834396362305,63.911312103271506,2.25829195976257,2.46482276916504,1.17573654651642,0.639298439025879,1.11169195175171,18.4604892730713,11.20234143733979,26.58417236804963,40.47464978694916,65.29999649524689,0.6166666666666667,0.37,calm,63.911312103271506
2,13,/Users/coolseyun/desktop/thesisvideo/videos/fullVideo/videoFaceAnalysis_temp_pilotTeam2VeroRound2/00005.png,57,p3,99.9991989135742,1,22,34,False,True,False,Female,False,False,True,False,13.9333591461182,71.5274200439453,2.2503216266632102,2.9924073219299303,3.4928772449493395,0.629988372325897,3.31888842582703,1.85473787784576,-5.378952920436894,8.86423403024677,35.09569686651226,74.16423052549365,0.95,0.57,calm,71.5274200439453
3,16,/Users/coolseyun/desktop/thesisvideo/videos/fullVideo/videoFaceAnalysis_temp_pilotTeam2VeroRound2/00006.png,77,p3,99.9991989135742,1,22,34,False,True,False,Female,False,False,True,False,0.9671097397804259,94.01065063476558,2.27995896339417,1.09356236457825,0.204259112477303,0.10130748897790899,0.929194569587708,0.413963139057159,1.868011169135573,1.5353232845664029,36.963708035647834,75.69955381006005,1.2833333333333334,1.17,calm,94.01065063476558
4,19,/Users/coolseyun/desktop/thesisvideo/videos/fullVideo/videoFaceAnalysis_temp_pilotTeam2VeroRound2/00007.png,97,p3,99.9991989135742,1,19,31,False,True,False,Female,False,False,True,True,12.29736328125,24.795902252197298,3.3942878246307404,9.59061813354492,1.0700995922088599,3.1216459274292006,0.9669471383094791,44.7631301879883,31.428129255771662,51.94876235723498,68.39183729141949,127.64831616729504,1.6166666666666667,1.37,surprised,44.7631301879883
5,22,/Users/coolseyun/desktop/thesisvideo/videos/fullVideo/videoFaceAnalysis_temp_pilotTeam2VeroRound2/00008.png,117,p3,99.9991989135742,1,22,34,False,True,False,Female,False,False,True,True,7.541011810302731,16.7017402648926,2.20855689048767,4.88777017593384,0.767967402935028,1.1881133317947399,0.6728854775428771,66.03195953369139,58.440700650215135,70.6410185098648,126.83253794163463,198.28933467715984,1.95,1.5699999999999998,surprised,66.03195953369139
6,25,/Users/coolseyun/desktop/thesisvideo/videos/fullVideo/videoFaceAnalysis_temp_pilotTeam2VeroRound2/00009.png,137,p3,99.9991989135742,1,22,34,True,True,False,Female,False,False,True,True,1.60426688194275,1.67983543872833,92.30694580078121,1.5226521492004401,0.4283245801925661,0.243016123771667,0.16473007202148401,2.05021715164185,92.06631469726558,94.08873915672298,218.89885263890022,292.3780738338828,2.283333333333333,2.17,happy,92.30694580078121
7,28,/Users/coolseyun/desktop/thesisvideo/videos/fullVideo/videoFaceAnalysis_temp_pilotTeam2VeroRound2/00010.png,157,p3,99.9993057250977,1,15,27,False,True,False,Female,False,False,True,True,21.019220352172898,3.3117618560791002,3.16482663154602,1.0175853967666602,1.47864878177643,0.425860643386841,0.264663100242615,69.3174362182617,52.61462962627405,91.16644656658175,271.5134822651743,383.54452040046453,2.6166666666666667,2.37,surprised,69.3174362182617
8,31,/Users/coolseyun/desktop/thesisvideo/videos/fullVideo/videoFaceAnalysis_temp_pilotTeam2VeroRound2/00011.png,177,p3,99.9993057250977,1,21,33,False,True,False,Female,False,False,True,True,41.8190879821777,17.4524745941162,4.1068811416626,1.11029255390167,0.49178266525268605,1.11300384998322,1.98800456523895,31.9184684753418,-3.311239838600115,75.367361664772,268.2022424265742,458.91188206523657,2.95,2.57,surprised,31.9184684753418
9,34,/Users/coolseyun/desktop/thesisvideo/videos/fullVideo/videoFaceAnalysis_temp_pilotTeam2VeroRound2/00012.png,197,p3,99.9993057250977,1,16,28,False,True,False,Female,False,False,True,False,74.6120147705078,16.8983421325684,0.936627745628357,0.6628912687301639,1.02343893051147,0.574935495853424,3.95299935340881,1.3387553691863998,-67.44814914464949,71.82300382852553,200.75409328192467,530.7348858937621,3.283333333333333,3.17,calm,16.8983421325684
10,37,/Users/coolseyun/desktop/thesisvideo/videos/fullVideo/videoFaceAnalysis_temp_pilotTeam2VeroRound2/00013.png,217,p3,99.9991989135742,1,18,30,False,True,False,Female,False,False,True,False,11.172710418701199,78.7495574951172,1.22390806674957,1.0459344387054401,0.485825896263123,0.37456208467483504,1.3845145702362098,5.56299257278442,-3.1868416666984807,15.417898237705252,197.56725161522618,546.1527841314673,3.6166666666666667,3.37,calm,78.7495574951172
11,40,/Users/coolseyun/desktop/thesisvideo/videos/fullVideo/videoFaceAnalysis_temp_pilotTeam2VeroRound2/00014.png,237,p3,99.9993057250977,1,17,29,False,True,False,Female,False,False,True,False,79.3003921508789,16.422410964965803,0.350859880447388,0.38306644558906605,0.281473606824875,0.161212548613548,0.900150835514069,2.20043182373047,-75.78932990133762,80.4482055157423,121.77792171388856,626.6009896472096,3.95,3.57,calm,16.422410964965803
12,43,/Users/coolseyun/desktop/thesisvideo/videos/fullVideo/videoFaceAnalysis_temp_pilotTeam2VeroRound2/00015.png,257,p3,99.9993057250977,1,17,29,False,True,False,Female,False,False,True,True,25.217348098754897,61.806243896484396,1.4969897270202601,1.14055109024048,0.493861973285675,1.08404660224915,1.72759461402893,7.0333561897277805,-14.522050082683581,31.469732940197,107.25587163120498,658.0707225874066,4.283333333333333,4.17,calm,61.806243896484396
13,46,/Users/coolseyun/desktop/thesisvideo/videos/fullVideo/videoFaceAnalysis_temp_pilotTeam2VeroRound2/00016.png,277,p3,99.9991989135742,1,22,34,False,True,False,Female,False,False,True,False,15.895244598388699,71.1111221313477,1.8060402870178203,1.7964254617691002,1.2025250196456898,0.55272376537323,2.2797467708587598,5.3561749458313,-6.494459271431,18.3314863443375,100.76141235977398,676.4022089317441,4.616666666666666,4.37,calm,71.1111221313477
14,49,/Users/coolseyun/desktop/thesisvideo/videos/fullVideo/videoFaceAnalysis_temp_pilotTeam2VeroRound2/00017.png,297,p3,99.9991989135742,1,22,34,False,True,False,Female,False,False,True,False,20.3560256958008,62.6217727661133,2.70146012306213,2.69640898704529,1.1146351099014298,0.727290332317352,5.8387966156005895,3.9436087608337402,-8.726643741130847,18.078544199466716,92.03476861864314,694.4807531312108,4.95,4.57,calm,62.6217727661133
15,52,/Users/coolseyun/desktop/thesisvideo/videos/fullVideo/videoFaceAnalysis_temp_pilotTeam2VeroRound2/00018.png,317,p3,99.9991989135742,1,22,34,False,True,False,Female,False,False,True,False,15.9275875091553,66.33994293212889,2.5942404270172097,2.77769184112549,1.0293271541595501,0.6570057272911071,1.5861533880233798,9.08805084228516,-3.7505018115043818,22.873712122440356,88.28426680713876,717.3544652536511,5.283333333333333,5.17,calm,66.33994293212889
16,55,/Users/coolseyun/desktop/thesisvideo/videos/fullVideo/videoFaceAnalysis_temp_pilotTeam2VeroRound2/00019.png,337,p3,99.9993057250977,1,20,32,False,True,False,Female,False,False,True,True,12.4751501083374,45.328521728515604,2.34820532798767,3.0459945201873797,0.878110229969025,0.6715053915977479,0.910540580749512,34.341968536377,23.629185438156178,45.0021840333939,111.91345224529493,762.356649287045,5.616666666666666,5.37,calm,45.328521728515604
17,58,/Users/coolseyun/desktop/thesisvideo/videos/fullVideo/videoFaceAnalysis_temp_pilotTeam2VeroRound2/00020.png,357,p3,99.9993057250977,1,18,30,False,True,False,Female,False,False,True,True,86.19873809814449,2.68569588661194,0.249123230576515,0.530878782272339,0.422986328601837,0.377616941928864,0.194675236940384,9.34028625488281,-76.14492888748642,95.01722417771812,35.76852335780852,857.3738734647632,5.95,5.57,surprised,9.34028625488281
18,61,/Users/coolseyun/desktop/thesisvideo/videos/fullVideo/videoFaceAnalysis_temp_pilotTeam2VeroRound2/00021.png,377,p3,99.9991989135742,1,18,30,False,True,False,Female,False,False,True,True,8.96903324127197,65.80880737304689,2.84312272071838,3.2102401256561297,1.72783803939819,0.869870483875275,1.0056333541870102,15.5654563903809,9.832647621631654,22.303771317005197,45.60117097944017,879.6776447817683,6.283333333333333,6.17,calm,65.80880737304689
19,64,/Users/coolseyun/desktop/thesisvideo/videos/fullVideo/videoFaceAnalysis_temp_pilotTeam2VeroRound2/00022.png,397,p3,99.9991989135742,1,17,29,False,True,False,Female,False,False,True,True,16.1465663909912,55.3860969543457,4.5182809829711905,2.5358085632324197,1.71189033985138,0.539391934871674,1.4095038175582901,17.7524662017822,7.249158322811116,33.29950278997418,52.85032930225128,912.9771475717425,6.616666666666666,6.37,calm,55.3860969543457
20,67,/Users/coolseyun/desktop/thesisvideo/videos/fullVideo/videoFaceAnalysis_temp_pilotTeam2VeroRound2/00023.png,417,p3,99.9993057250977,1,13,25,False,True,False,Female,False,False,True,True,23.1235198974609,8.3442850112915,0.843837141990662,1.0816215276718102,0.478567361831665,0.30961740016937295,0.38010099530220004,65.43845367431639,43.24543514847758,87.77513822913164,96.09576445072886,1000.7522858008742,6.95,6.57,surprised,65.43845367431639
21,70,/Users/coolseyun/desktop/thesisvideo/videos/fullVideo/videoFaceAnalysis_temp_pilotTeam2VeroRound2/00024.png,437,p3,99.9993057250977,1,22,34,True,True,False,Female,False,False,True,True,33.2138633728027,9.5741024017334,29.797777175903303,4.532652854919429,4.59702444076538,0.988656938076019,0.774981021881104,16.5209369659424,14.932860314846078,70.61657613515851,111.02862476557495,1071.3688619360328,7.283333333333333,7.17,happy,29.797777175903303
