,frame_id,img_timestamp,identified_person,identification_confidence,face_id,age_low,age_high,smile,eyeglasses,sunglasses,gender,beard,mustache,eyesopen,mouthopen,confused,calm,happy,disgusted,angry,fear,sad,surprised
1,//Users/rentaluser/desktop/thesisVideo/videos/FullVideo/videoFaceAnalysis_temp_pilotTeam1VeroRound3/00001.png,0,P2,99.99549866,1,13,23,FALSE,FALSE,FALSE,Female,FALSE,FALSE,TRUE,FALSE,2.679625511,87.5798645,0.126800656,0.075052574,0.585548878,0.041463304,8.865019798,0.046618603
2,//Users/rentaluser/desktop/thesisVideo/videos/FullVideo/videoFaceAnalysis_temp_pilotTeam1VeroRound3/00002.png,0,P2,99.98889923,1,13,23,FALSE,FALSE,FALSE,Female,FALSE,FALSE,TRUE,FALSE,4.863611221,75.29419708,0.091284923,0.083990291,0.841210425,0.06532979,18.68545151,0.074925683
3,//Users/rentaluser/desktop/thesisVideo/videos/FullVideo/videoFaceAnalysis_temp_pilotTeam1VeroRound3/00003.png,17,P1,99.99780273,1,22,34,TRUE,TRUE,FALSE,Female,FALSE,FALSE,TRUE,TRUE,0.068989664,0.021385202,99.38500977,0.264424026,0.108055875,0.046274312,0.036203559,0.069659047
4,//Users/rentaluser/desktop/thesisVideo/videos/FullVideo/videoFaceAnalysis_temp_pilotTeam1VeroRound3/00003.png,17,P3,99.99739838,2,21,33,TRUE,FALSE,FALSE,Male,TRUE,FALSE,TRUE,FALSE,0.572538257,0.599531949,97.58561707,0.161100209,0.192006156,0.264532447,0.106837764,0.517827153
5,//Users/rentaluser/desktop/thesisVideo/videos/FullVideo/videoFaceAnalysis_temp_pilotTeam1VeroRound3/00003.png,17,P2,99.99720001,3,14,26,TRUE,FALSE,FALSE,Female,FALSE,FALSE,TRUE,TRUE,0.094222769,0.023127517,99.65499878,0.056033749,0.027918454,0.042491917,0.021006716,0.080201402
6,//Users/rentaluser/desktop/thesisVideo/videos/FullVideo/videoFaceAnalysis_temp_pilotTeam1VeroRound3/00004.png,37,P3,99.99739838,1,21,33,FALSE,FALSE,FALSE,Male,TRUE,FALSE,TRUE,FALSE,0.561842442,37.99577713,59.07590485,0.214423746,0.271393418,0.247683346,0.934054792,0.698924541
7,//Users/rentaluser/desktop/thesisVideo/videos/FullVideo/videoFaceAnalysis_temp_pilotTeam1VeroRound3/00004.png,37,P1,99.99780273,2,18,30,FALSE,TRUE,FALSE,Female,FALSE,FALSE,TRUE,FALSE,5.436789513,79.48698425,2.214419842,2.597090483,0.969500005,0.98113364,1.9136796,6.40039444
8,//Users/rentaluser/desktop/thesisVideo/videos/FullVideo/videoFaceAnalysis_temp_pilotTeam1VeroRound3/00004.png,37,P2,99.98690033,3,16,28,FALSE,FALSE,FALSE,Female,FALSE,FALSE,TRUE,FALSE,5.914185047,87.16413116,0.552059948,1.627940297,0.660198867,0.198970556,3.570282459,0.312240213
9,//Users/rentaluser/desktop/thesisVideo/videos/FullVideo/videoFaceAnalysis_temp_pilotTeam1VeroRound3/00005.png,57,P3,99.99739838,1,22,34,FALSE,FALSE,FALSE,Male,TRUE,FALSE,TRUE,FALSE,2.018306255,89.6596756,0.244484872,0.227888852,0.738702238,0.728512108,6.243714809,0.138715595
10,//Users/rentaluser/desktop/thesisVideo/videos/FullVideo/videoFaceAnalysis_temp_pilotTeam1VeroRound3/00005.png,57,P1,99.99829865,2,22,34,FALSE,TRUE,FALSE,Female,FALSE,FALSE,TRUE,FALSE,13.22171497,70.6495285,3.554184437,1.739287138,1.156058788,0.825131059,4.183560371,4.670530319
11,//Users/rentaluser/desktop/thesisVideo/videos/FullVideo/videoFaceAnalysis_temp_pilotTeam1VeroRound3/00005.png,57,P2,99.98690033,3,19,31,FALSE,FALSE,FALSE,Female,FALSE,FALSE,TRUE,FALSE,9.262663841,74.12364197,0.313019007,0.682512939,2.139703035,0.35216099,12.96867847,0.157609656
12,//Users/rentaluser/desktop/thesisVideo/videos/FullVideo/videoFaceAnalysis_temp_pilotTeam1VeroRound3/00006.png,77,P3,99.99739838,1,22,34,FALSE,FALSE,FALSE,Male,TRUE,FALSE,TRUE,FALSE,2.206092119,94.17034912,0.150798455,0.234983191,0.501952529,0.051176362,2.583024263,0.10163182
13,//Users/rentaluser/desktop/thesisVideo/videos/FullVideo/videoFaceAnalysis_temp_pilotTeam1VeroRound3/00006.png,77,P2,99.98889923,2,14,26,FALSE,FALSE,FALSE,Female,FALSE,FALSE,TRUE,FALSE,1.165515423,94.0690155,1.063452721,0.329772383,0.612541199,0.259260029,2.229668379,0.270774603
14,//Users/rentaluser/desktop/thesisVideo/videos/FullVideo/videoFaceAnalysis_temp_pilotTeam1VeroRound3/00006.png,77,P1,99.99780273,3,22,34,FALSE,TRUE,FALSE,Female,FALSE,FALSE,TRUE,FALSE,5.995524406,6.809621811,0.26525405,2.036909819,0.357871592,58.27151108,23.7857132,2.477598906
15,//Users/rentaluser/desktop/thesisVideo/videos/FullVideo/videoFaceAnalysis_temp_pilotTeam1VeroRound3/00007.png,97,P3,99.99469757,1,26,42,FALSE,FALSE,FALSE,Male,TRUE,FALSE,TRUE,TRUE,4.470227242,0.610103071,3.39032793,7.090087414,1.86888814,80.38562775,1.38176322,0.802973628
16,//Users/rentaluser/desktop/thesisVideo/videos/FullVideo/videoFaceAnalysis_temp_pilotTeam1VeroRound3/00007.png,97,P2,99.98889923,2,13,25,FALSE,FALSE,FALSE,Female,FALSE,FALSE,TRUE,FALSE,8.304432869,82.18222046,0.203337848,0.711313546,0.842288136,0.134017795,7.486215115,0.136175781
17,//Users/rentaluser/desktop/thesisVideo/videos/FullVideo/videoFaceAnalysis_temp_pilotTeam1VeroRound3/00007.png,97,P1,99.99829865,3,18,30,FALSE,TRUE,FALSE,Male,FALSE,FALSE,TRUE,FALSE,9.272770882,81.05139923,1.232381105,1.584563375,0.929155946,0.349221945,3.027021408,2.553484917
18,//Users/rentaluser/desktop/thesisVideo/videos/FullVideo/videoFaceAnalysis_temp_pilotTeam1VeroRound3/00008.png,117,P3,99.99639893,1,12,22,FALSE,FALSE,FALSE,Male,FALSE,FALSE,FALSE,FALSE,1.057331443,21.74295425,0.497538537,0.024868114,0.063248716,0.249295101,76.20635986,0.15841347
19,//Users/rentaluser/desktop/thesisVideo/videos/FullVideo/videoFaceAnalysis_temp_pilotTeam1VeroRound3/00008.png,117,P2,99.99549866,2,13,23,FALSE,FALSE,FALSE,Female,FALSE,FALSE,TRUE,FALSE,1.312280297,96.83164978,0.121281229,0.07794793,0.175169557,0.027008619,1.416425705,0.038242508
20,//Users/rentaluser/desktop/thesisVideo/videos/FullVideo/videoFaceAnalysis_temp_pilotTeam1VeroRound3/00008.png,117,P1,99.99780273,3,13,25,FALSE,TRUE,FALSE,Male,FALSE,FALSE,TRUE,FALSE,6.432353497,52.7531929,17.65620804,12.38555431,1.064973474,1.010349631,1.89857614,6.798799515
