,Unnamed: 0,frame_id,img_timestamp,identified_person,identification_confidence,face_id,age_low,age_high,smile,eyeglasses,sunglasses,gender,beard,mustache,eyesopen,mouthopen,confused,calm,happy,disgusted,angry,fear,sad,surprised,emotions,emotion0,cum_emotions,cum0_emotions,min_timestamp,min_upgrade,main_emotion,mainE_confidence,average_e,average_e0
0,8,/Users/coolseyun/desktop/thesisvideo/videos/fullVideo/videoFaceAnalysis_temp_02_25_2021_vero_1_task_round2/00003.png,17,p1,99.9984970092773,2,12,22,True,False,False,Female,False,False,True,True,0.0676543563604355,0.0833853334188461,99.2671051025391,0.0556742064654827,0.11774208396673198,0.0975179225206375,0.0962222740054131,0.214696511626244,99.66995533183221,99.3773353286088,99.66995533183221,99.3773353286088,0.2833333333333333,0.17,happy,99.2671051025391,61.51669105514884,63.87516799196601
1,11,/Users/coolseyun/desktop/thesisvideo/videos/fullVideo/videoFaceAnalysis_temp_02_25_2021_vero_1_task_round2/00004.png,22,p1,99.99380493164058,2,21,33,True,False,False,Female,False,False,False,True,0.407298594713211,29.8405704498291,65.90625,0.7039102911949159,0.4690862596035,0.5396045446395871,0.9188297390937809,1.21445715427399,67.93701881170273,65.97578400373459,167.60697414353496,165.3531193323434,0.36666666666666664,0.22,happy,65.90625,83.49484734858076,90.57649720832705
2,14,/Users/coolseyun/desktop/thesisvideo/videos/fullVideo/videoFaceAnalysis_temp_02_25_2021_vero_1_task_round2/00005.png,27,p1,99.9984970092773,2,12,22,False,False,False,Female,False,False,True,False,0.113188937306404,85.81153869628909,0.0314117595553398,0.0294817816466093,0.124681435525417,0.0600665099918842,13.799391746521001,0.0302376188337803,13.90311835147441,-13.71865013800562,181.51009249500936,151.63446919433778,0.45,0.27,calm,85.81153869628909,104.55059228775401,113.78925265806419
3,17,/Users/coolseyun/desktop/thesisvideo/videos/fullVideo/videoFaceAnalysis_temp_02_25_2021_vero_1_task_round2/00006.png,32,p1,99.9984970092773,2,13,23,True,False,False,Female,False,False,True,True,0.216732457280159,0.5709211230278021,98.1911087036133,0.14518798887729598,0.400630950927734,0.125089704990387,0.125105440616608,0.225214079022408,98.70522843301298,98.08722056448461,280.2153209280223,249.72168975882238,0.5333333333333333,0.32,happy,98.1911087036133,156.81075844106576,187.36198202210167
4,20,/Users/coolseyun/desktop/thesisvideo/videos/fullVideo/videoFaceAnalysis_temp_02_25_2021_vero_1_task_round2/00007.png,37,p1,99.9832000732422,2,16,28,True,False,False,Female,False,False,True,True,0.19336430728435502,1.04157793521881,97.9390106201172,0.142033755779266,0.186862125992775,0.0639527216553688,0.0790972039103508,0.35409271717071505,98.28761732578279,98.14242728054525,378.5029382538051,347.8641170393676,0.6166666666666667,0.37,happy,97.9390106201172,204.80788561639687,236.66782555915415
5,23,/Users/coolseyun/desktop/thesisvideo/videos/fullVideo/videoFaceAnalysis_temp_02_25_2021_vero_1_task_round2/00008.png,42,p1,99.99380493164058,2,22,34,True,False,False,Female,False,False,True,True,0.10983812063932401,0.15785384178161602,83.36634826660159,0.159894332289696,0.19389744102954898,1.83896195888519,0.0805378183722496,14.092665672302198,99.30267870426177,98.97348442673682,477.8056169580669,446.83760146610445,0.7,0.42,happy,83.36634826660159,298.72630259829265,330.03882033067447
6,26,/Users/coolseyun/desktop/thesisvideo/videos/fullVideo/videoFaceAnalysis_temp_02_25_2021_vero_1_task_round2/00009.png,47,p1,99.9832000732422,2,17,29,True,False,False,Female,False,False,True,True,0.20036800205707603,0.684882521629333,26.222225189209,0.0628348886966705,0.23675723373889898,2.58559107780457,0.0238051004707813,69.98354339599611,98.7887191064656,98.6683304421604,576.5943360645325,545.5059319082649,0.7833333333333333,0.47,surprised,69.98354339599611,385.2661069848885,416.01479216106236
7,29,/Users/coolseyun/desktop/thesisvideo/videos/fullVideo/videoFaceAnalysis_temp_02_25_2021_vero_1_task_round2/00010.png,52,p1,99.9832000732422,2,19,31,True,False,False,Female,False,False,True,True,0.0187951773405075,0.0477280542254448,99.5374526977539,0.0157407391816378,0.0390513278543949,0.04842305928468701,0.0128617556765676,0.279944658279419,99.88319758232683,99.81696176994592,676.4775336468593,645.3228936782108,0.8666666666666667,0.52,happy,99.5374526977539,411.4480433901772,478.8765233640249
8,32,/Users/coolseyun/desktop/thesisvideo/videos/fullVideo/videoFaceAnalysis_temp_02_25_2021_vero_1_task_round2/00011.png,57,p1,99.99380493164058,2,12,22,False,False,False,Female,False,False,True,False,0.254763633012772,0.51430481672287,0.6625858545303339,0.0861022919416428,0.0811483040452003,33.2850379943848,0.0743571519851685,65.0416946411133,98.80395802110439,99.0024743750692,775.2814916679638,744.32536805328,0.95,0.57,surprised,65.0416946411133,448.26302294588345,571.8199097076431
9,35,/Users/coolseyun/desktop/thesisvideo/videos/fullVideo/videoFaceAnalysis_temp_02_25_2021_vero_1_task_round2/00012.png,62,p1,99.9832000732422,2,15,27,True,False,False,Female,False,False,True,True,0.0878684818744659,0.645095944404602,94.8858871459961,0.0742559283971786,0.0760711058974266,0.0530721396207809,0.0370647832751274,4.14068412780762,99.0306548923254,98.98012007772923,874.3121465602892,843.3054881310093,1.0333333333333334,1.02,happy,94.8858871459961,484.70651522434014,641.6169430920855
10,38,/Users/coolseyun/desktop/thesisvideo/videos/fullVideo/videoFaceAnalysis_temp_02_25_2021_vero_1_task_round2/00013.png,67,p1,99.99380493164058,2,19,31,False,False,False,Female,False,False,True,False,1.34715890884399,57.3059272766113,20.6940422058105,0.6054680943489069,0.489105224609375,9.13105010986328,1.50831043720245,8.91893768310547,38.78881865739818,37.48830515146251,913.1009652176874,880.7937932824718,1.1166666666666667,1.07,calm,57.3059272766113,477.8181063647692,677.5633001237487
11,41,/Users/coolseyun/desktop/thesisvideo/videos/fullVideo/videoFaceAnalysis_temp_02_25_2021_vero_1_task_round2/00014.png,72,p1,99.99380493164058,2,22,34,True,False,False,Female,False,False,True,True,0.0973314866423607,0.0572564899921417,97.95716094970699,0.0459853671491146,0.274237751960754,0.690818011760712,0.111141942441463,0.7660610675811771,99.65610286965962,99.0800064541399,1012.7570680873471,979.8737997366118,1.2,1.12,happy,97.95716094970699,494.18573985776555,727.7789744756495
12,44,/Users/coolseyun/desktop/thesisvideo/videos/fullVideo/videoFaceAnalysis_temp_02_25_2021_vero_1_task_round2/00015.png,77,p1,99.9832000732422,2,22,34,True,False,False,Female,False,False,True,False,0.45436197519302396,2.2964694499969505,34.7768173217773,0.44953036308288596,0.738040864467621,9.0123872756958,0.239879548549652,52.0325050354004,95.89573770761487,94.84862083196637,1108.652805794962,1074.7224205685782,1.2833333333333334,1.17,surprised,52.0325050354004,514.3733819055682,792.0931503695125
13,47,/Users/coolseyun/desktop/thesisvideo/videos/fullVideo/videoFaceAnalysis_temp_02_25_2021_vero_1_task_round2/00016.png,82,p1,99.99380493164058,2,12,22,True,False,False,Female,False,False,True,True,0.088059090077877,0.133867427706718,99.27474975585942,0.0366377048194408,0.06297706067562099,0.0878115743398666,0.0472157970070839,0.268687516450882,99.61674490943555,99.5724773742259,1208.2695507043975,1174.294897942804,1.3666666666666667,1.22,happy,99.27474975585942,572.8588743945584,870.4065615270907
14,50,/Users/coolseyun/desktop/thesisvideo/videos/fullVideo/videoFaceAnalysis_temp_02_25_2021_vero_1_task_round2/00017.png,87,p1,99.9832000732422,2,13,23,True,False,False,Female,False,False,False,True,0.973375022411346,16.7236442565918,60.739715576171896,10.809286117553699,2.63744688034058,0.70018070936203,4.82878732681274,2.5875632762908904,59.7110326290131,46.72531425952915,1267.9805833334106,1221.0202122023331,1.45,1.27,happy,60.739715576171896,601.0874488493429,896.6492930784201
15,53,/Users/coolseyun/desktop/thesisvideo/videos/fullVideo/videoFaceAnalysis_temp_02_25_2021_vero_1_task_round2/00018.png,92,p1,99.99710083007808,2,16,28,False,False,False,Female,False,False,True,False,0.8084111213684079,94.47512817382808,0.39756870269775396,0.199641659855843,0.342681854963303,0.20971688628196697,0.803518414497375,2.7633280754089395,3.508761152625088,2.8331828564405472,1271.4893444860356,1223.8533950587737,1.5333333333333334,1.32,calm,94.47512817382808,590.205468345744,912.8622967883324
16,55,/Users/coolseyun/desktop/thesisvideo/videos/fullVideo/videoFaceAnalysis_temp_02_25_2021_vero_1_task_round2/00019.png,97,p1,99.99710083007808,1,12,22,False,False,False,Female,False,False,True,True,0.21877360343933103,0.692950248718262,0.145652025938034,0.0249011535197496,0.0336541831493378,0.395712822675705,0.0333225652575493,98.4550323486328,98.81969918869434,99.12329289875923,1370.30904367473,1322.976687957533,1.6166666666666667,1.37,surprised,98.4550323486328,615.3283344864225,956.4931715729957
17,59,/Users/coolseyun/desktop/thesisvideo/videos/fullVideo/videoFaceAnalysis_temp_02_25_2021_vero_1_task_round2/00020.png,102,p1,99.9984970092773,2,13,25,False,False,False,Female,False,False,True,False,0.18514533340930897,95.3500213623047,0.0670544281601906,0.0354881659150124,0.19819936156272897,0.0461264848709106,4.05645036697388,0.0615182854235172,4.208715427666906,-3.9302933625876935,1374.517759102397,1319.0463945949452,1.7,1.42,calm,95.3500213623047,619.8709715999042,959.1294270396853
18,62,/Users/coolseyun/desktop/thesisvideo/videos/fullVideo/videoFaceAnalysis_temp_02_25_2021_vero_1_task_round2/00021.png,107,p1,99.99710083007808,2,14,26,False,False,False,Female,False,False,True,True,1.16535758972168,14.280433654785199,3.0725328922271697,0.521023869514465,0.353426724672318,1.41247379779816,0.486620754003525,78.7081298828125,82.34680259227753,82.9974228143692,1456.8645616946744,1402.0438174093144,1.7833333333333334,1.47,surprised,78.7081298828125,649.2809581033265,987.1872809048122
19,65,/Users/coolseyun/desktop/thesisvideo/videos/fullVideo/videoFaceAnalysis_temp_02_25_2021_vero_1_task_round2/00022.png,112,p1,99.99710083007808,2,12,22,False,False,False,Female,False,False,True,True,2.4981677532196,35.3885726928711,0.849147796630859,1.2783100605011002,53.861122131347706,0.512457311153412,1.02983558177948,4.582379817962651,57.05846482515341,-47.72711509466176,1513.9230265198278,1354.3167023146527,1.8666666666666667,1.52,angry,53.861122131347706,669.7162403461213,971.2637615442897
20,68,/Users/coolseyun/desktop/thesisvideo/videos/fullVideo/videoFaceAnalysis_temp_02_25_2021_vero_1_task_round2/00023.png,117,p1,99.99710083007808,2,12,22,False,False,False,Female,False,False,True,True,0.98283725976944,92.1576614379883,0.369904935359955,0.28600630164146396,1.40061259269714,0.338503420352936,0.767138004302979,3.69734382629395,5.304659217596056,2.934832543134698,1519.2276857374238,1357.2515348577874,1.95,1.5699999999999998,calm,92.1576614379883,673.5101052420214,972.1999749680981
21,71,/Users/coolseyun/desktop/thesisvideo/videos/fullVideo/videoFaceAnalysis_temp_02_25_2021_vero_1_task_round2/00024.png,122,p1,99.99710083007808,2,12,22,False,False,False,Female,False,False,True,True,1.08075165748596,93.0010528564453,0.209970116615295,0.15588229894638098,0.179614424705505,0.515647649765015,1.89182269573212,2.96524119377136,4.525662124156954,2.5442911982536236,1523.7533478615808,1359.795826056041,2.033333333333333,2.02,calm,93.0010528564453,678.3635133005058,973.853626761896
22,74,/Users/coolseyun/desktop/thesisvideo/videos/fullVideo/videoFaceAnalysis_temp_02_25_2021_vero_1_task_round2/00025.png,127,p1,99.99710083007808,2,12,22,False,False,False,Female,False,False,True,True,0.609072148799896,95.82101440429692,0.0901511907577515,0.149451985955238,0.722588539123535,0.20732213556766502,1.06663715839386,1.3337683677673302,2.661943256855008,0.30163615942000965,1526.4152911184358,1360.097462215461,2.1166666666666667,2.07,calm,95.82101440429692,681.9405950279906,974.9110111013675
23,77,/Users/coolseyun/desktop/thesisvideo/videos/fullVideo/videoFaceAnalysis_temp_02_25_2021_vero_1_task_round2/00026.png,132,p1,99.99710083007808,2,12,22,False,False,False,Female,False,False,True,False,0.194047808647156,97.2897491455078,0.0753205940127373,0.0387701280415058,0.439797192811966,0.0343752987682819,1.8293604850768999,0.0985775142908096,2.244613148272033,-1.905606590211387,1528.6599042667078,1358.1918556252497,2.2,2.12,calm,97.2897491455078,686.8675645984089,973.3836900234843
