,Unnamed: 0,frame_id,img_timestamp,identified_person,identification_confidence,face_id,age_low,age_high,smile,eyeglasses,sunglasses,gender,beard,mustache,eyesopen,mouthopen,confused,calm,happy,disgusted,angry,fear,sad,surprised,emotions,emotion0,cum_emotions,cum0_emotions,min_timestamp,min_upgrade,main_emotion,mainE_confidence,average_e,average_e0
0,9,/Users/coolseyun/desktop/thesisvideo/videos/fullVideo/videoFaceAnalysis_temp_03_02_2021_vero_1_task_round_3/00003.png,17,p3,99.9944000244141,3,25,39,False,False,False,Male,True,False,True,False,0.853830754756927,97.0514984130859,0.21731308102607702,0.152553588151932,0.5241850018501281,0.0717429742217064,0.8732630610466,0.255625873804092,0.9357456490397444,-0.15148896723985755,0.9357456490397444,-0.15148896723985755,0.2833333333333333,0.17,calm,97.0514984130859,20.122973658144485,-18.120637518664207
1,15,/Users/coolseyun/desktop/thesisvideo/videos/fullVideo/videoFaceAnalysis_temp_03_02_2021_vero_1_task_round_3/00005.png,47,p3,99.99390411376949,3,12,22,False,False,False,Male,False,False,True,False,0.920963287353516,69.056640625,2.3017413616180398,0.946143984794617,0.7109519839286801,3.95034265518188,1.79374074935913,20.319477081298803,27.209146559238402,24.04168766736981,28.144892208278147,23.890198700129954,0.7833333333333333,0.47,calm,69.056640625,33.32281679334119,-8.44804645655678
2,21,/Users/coolseyun/desktop/thesisvideo/videos/fullVideo/videoFaceAnalysis_temp_03_02_2021_vero_1_task_round_3/00008.png,92,p3,99.99390411376949,2,22,34,False,False,False,Male,True,False,True,False,1.6317595243454,60.7187728881836,1.1903113126754798,0.46258661150932295,0.50437867641449,27.7068405151367,3.33547449111938,4.4498782157897905,35.092537075281115,30.67634978890418,63.237429283559266,54.56654848903413,1.5333333333333334,1.32,calm,60.7187728881836,-19.629135344332724,71.9717453580039
3,25,/Users/coolseyun/desktop/thesisvideo/videos/fullVideo/videoFaceAnalysis_temp_03_02_2021_vero_1_task_round_3/00009.png,107,p3,99.9944000244141,3,15,27,False,False,False,Male,True,False,True,False,0.0580530911684036,99.592529296875,0.0556316114962101,0.00919093657284975,0.0321311093866825,0.035780381411314,0.170935824513435,0.045752041041850995,0.27298694010823926,-0.01704074535518859,63.510416223667505,54.549507743678944,1.7833333333333334,1.47,calm,99.592529296875,-23.015863435187686,70.63655563273157
4,27,/Users/coolseyun/desktop/thesisvideo/videos/fullVideo/videoFaceAnalysis_temp_03_02_2021_vero_1_task_round_3/00010.png,122,p3,99.9944000244141,2,22,34,False,False,False,Male,True,False,True,True,0.323059797286987,95.73580932617192,1.32972037792206,0.0972026661038399,0.11563353240489999,1.0719535350799598,0.17548835277557398,1.15113210678101,3.423665441572677,3.487541265785703,66.93408166524019,58.037049009464646,2.033333333333333,2.02,calm,95.73580932617192,-11.26239866685743,79.6232018081161
5,30,/Users/coolseyun/desktop/thesisvideo/videos/fullVideo/videoFaceAnalysis_temp_03_02_2021_vero_1_task_round_3/00011.png,137,p3,99.9944000244141,2,22,34,False,False,False,Male,True,False,True,False,2.6649854183197,88.3492050170898,1.07604420185089,0.54412305355072,0.803394794464111,0.577523767948151,1.01526463031769,4.9694561958313,5.232575118541721,6.92522710561752,72.1666567837819,64.96227611508216,2.283333333333333,2.17,calm,88.3492050170898,-8.503105277040353,81.9987346761239
6,33,/Users/coolseyun/desktop/thesisvideo/videos/fullVideo/videoFaceAnalysis_temp_03_02_2021_vero_1_task_round_3/00012.png,152,p3,99.9944000244141,2,22,34,False,False,False,Male,True,False,True,False,0.33996176719665505,98.4968109130859,0.13589246571063998,0.0894117280840874,0.376075208187103,0.0299416836351156,0.42681321501731895,0.105096071958542,0.6444451492279771,-0.2814081627875567,72.81110193300988,64.6808679522946,2.533333333333333,2.32,calm,98.4968109130859,5.214261996404588,94.74877687807508
7,37,/Users/coolseyun/desktop/thesisvideo/videos/fullVideo/videoFaceAnalysis_temp_03_02_2021_vero_1_task_round_3/00013.png,167,p3,99.9944000244141,3,22,34,False,False,False,Male,True,False,True,False,0.9807865023612979,96.3620986938477,0.7641021013259891,0.14084103703498801,0.39784786105155895,0.14668381214141799,0.9748868942260741,0.232747241854668,1.394640371203422,0.6107438653707518,74.2057423042133,65.29161181766536,2.783333333333333,2.4699999999999998,calm,96.3620986938477,-25.92731236154211,127.25527819013222
8,39,/Users/coolseyun/desktop/thesisvideo/videos/fullVideo/videoFaceAnalysis_temp_03_02_2021_vero_1_task_round_3/00014.png,182,p3,99.99500274658199,2,22,34,False,False,False,Male,True,False,True,False,0.7588841319084171,36.9523429870605,0.6582120060920721,0.9818217754364009,0.363150954246521,0.5999919176101679,0.129410654306412,59.5561866760254,59.56624630093575,60.09889134764672,133.77198860514906,125.39050316531208,3.033333333333333,3.02,surprised,59.5561866760254,-12.135138340139113,154.52773170685396
9,42,/Users/coolseyun/desktop/thesisvideo/videos/fullVideo/videoFaceAnalysis_temp_03_02_2021_vero_1_task_round_3/00015.png,197,p3,99.9944000244141,2,23,35,False,False,False,Male,True,False,True,False,0.386838912963867,97.5564956665039,0.6878730654716488,0.0620225332677364,0.22120206058025402,0.0662539377808571,0.38582500815391496,0.6334825754165649,1.5457752011716364,1.1053988896310325,135.3177638063207,126.49590205494312,3.283333333333333,3.17,calm,97.5564956665039,-20.386901958379855,210.64411149810374
10,45,/Users/coolseyun/desktop/thesisvideo/videos/fullVideo/videoFaceAnalysis_temp_03_02_2021_vero_1_task_round_3/00016.png,212,p3,99.9944000244141,2,24,38,False,False,False,Male,True,False,True,False,0.28491547703743,98.6448974609375,0.14670653641223902,0.0424354411661625,0.267460376024246,0.0396419391036034,0.376688748598099,0.197251215577126,0.7003978975117209,-0.018069397658109054,136.01816170383242,126.477832657285,3.533333333333333,3.32,calm,98.6448974609375,-50.92791341478002,228.91184641933066
